# image-id: shop-menu-overlay
# annotated_functions/total_functions: 118/118
# Total basis: whole-image AOT range manifest, including authenticated overlapping roots.
# sha256: 7890e14bcabddcf85368de10783ecff8daa166dc5ac254e06db5e27959cab4cf
# load-address: 0x801c5000
# identity-source: annotations/overlays/disc1-images.toml
# source-record-id: shop-menu-image
# format: address, note

0x801CA444, function start — ShopMenuRenderSelectionMenu; styles and renders mode choices.
0x801CAB0C, function start — ShopMenuRenderAuxTextGroups; renders two optional string groups.
0x801CAB80, function start — ShopMenuRenderArrowCursors; renders active arrow cursors.
0x801CABF4, function start — ShopMenuRender; composes shop graphics and dimming.
0x801CAC7C, function start — ShopMenuPlaySoundEffect; submits a shop sound effect.
0x801CACC8, function start — ShopMenuPollInput; maps controller events to commands.
0x801CAED4, function start — ShopMenuUpdateTransitionEffect; animates rotation and depth transitions.
0x801CB014, function start — ShopMenuUpdateAndRender; updates input, transitions, rendering, and OT.
0x801CB13C, function start — ShopMenuInitializePointerCursors; allocates and initializes pointers.
0x801CB2FC, function start — ShopMenuFreePointerCursors; disables, flushes, and frees pointers.
0x801CB340, function start — ShopMenuStartOpenMenuTransition; starts opening animation and sound.
0x801CB370, function start — ShopMenuStartCloseMenuTransition; starts closing animation.
0x801CB384, function start — ShopMenuConfirmationWindowInitialize; creates and displays confirmation text.
0x801CB7F4, function start — ShopMenuConfirmationWindowFree; removes and frees confirmation state.
0x801CB894, function start — ShopMenuConfirmationWindowGetChoice; runs yes/no or auto-advance input.
0x801CBA50, function start — ShopMenuConfirmationWindow; executes one or two confirmation prompts.
0x801CBB08, function start — ShopMenuFree; tears down resources and menu state.
0x801CBC88, function start — ShopMenuConfigureAuxTextGroup; initializes an auxiliary string group when enabled or clears its per-entry render flags when disabled.
0x801CBCF0, function start — ShopMenuPositionSelectionString; positions and activates a selected auxiliary menu string using the current layout tables.
0x801CC024, function start — ShopMenuInitializeShopModeSelectionMenu; initializes buy, sell, and exit choices.
0x801CC278, function start — ShopMenuInitializeSubmenu; progressively builds both submenu text groups and records the number of available choices.
0x801CC54C, function start — ShopMenuUpdateShopModeSelectionMenu; rebuilds mode cursors and text.
0x801CC720, function start — ShopMenuUpdateSubmenuTextures; rebuilds submenu strings with the selected option's active texture and moves the selection pointer.
0x801CC97C, function start — ShopMenuShopModeMenuHandleSelectedOption; dispatches buy, sell, or exit.
0x801CCAD8, function start — ShopMenuShopModeMenuMain; runs the buy, sell, and exit menu.
0x801CCD28, function start — ShopMenuMain; manages the complete shop submenu lifetime.
0x801CCE1C, function start — ShopMenuComputeCharacterStats; derives and clamps the nine displayed combat statistics for one character.
0x801CCFF4, function start — ShopMenuRenderShopGraphics; queues active shop portraits, descriptions, prices, quantities, statistics, equip markers, and highlights.
0x801CD404, function start — ShopMenuSetStatChangeColor; colors increasing or decreasing stats.
0x801CD5D0, function start — ShopMenuUpdateCharacterPortraits; rebuilds available portraits.
0x801CD6F8, function start — ShopMenuUpdateBuyMenuExplanationGraphics; builds buy-screen labels.
0x801CD7E4, function start — ShopMenuUpdateSellMenuExplanationGraphics; builds sell-screen labels.
0x801CD8D0, function start — ShopMenuUpdateGoldGraphics; builds price, total, and resulting-gold digits.
0x801CDBA0, function start — ShopMenuGetCharacterEquippedItemFlags; finds characters equipping an item.
0x801CDD14, function start — ShopMenuUpdateBuyItemListGraphics; rebuilds eight visible buy rows with names, selected quantities, prices, and availability flags.
0x801CE480, function start — ShopMenuComputeEquipmentStatChanges; compares a candidate item with current equipment and records absolute stat deltas and improvement flags.
0x801CE8D8, function start — ShopMenuLookupByteByKey; searches parallel key and value arrays and returns the matching value or zero.
0x801CE91C, function start — ShopMenuUpdateOwnedItemQuantityGraphics; looks up and displays the selected item's existing inventory quantity.
0x801CEB3C, function start — ShopMenuUpdateBuyItemDetails; rebuilds description, equip markers, stat comparisons, and owned quantity, then returns the unit price.
0x801CF2A0, function start — ShopMenuHandleBoughtItems; stores staged resulting gold capped at 9999999, adds each staged purchase to every matching inventory stack capped at 99, and uses the first empty slot only when no match exists; if neither exists, gold remains committed and insertion is skipped.
0x801CF678, function start — ShopMenuSetFinalPriceGraphics; builds final-price digits.
0x801CF780, function start — ShopMenuBuyMenu; runs quantity selection and purchase confirmation.
0x801CFF58, function start — ShopMenuUpdateSellItemDetails; rebuilds description, equip markers, and stat presentation, then returns the half-price sale value.
0x801D05BC, function start — ShopMenuUpdateSellItemListGraphics; rebuilds eight visible sell rows with names, quantities, prices, and render state.
0x801D0C18, function start — ShopMenuHandleSoldItems; stores staged gold capped at 9999999, subtracts each staged count bytewise from every matching persistent stack or clears the selected equipped Accessory slot, and clears an inventory ID only at exact zero; duplicate-stack underflow wraps.
0x801D0E68, function start — ShopMenuSellMenu; runs the generic inventory sell loop.
0x801D1658, function start — ShopMenuSellEquipmentMenu; sells the selected character's three equipped Accessory slots through working quantities of one; it does not enumerate equipped weapons.
0x801D18A8, function start — ShopMenuSellAccessoriesMenu; sells accessories through the generic flow.
0x801D18E8, function start — ShopMenuSellWeaponsMenu; sells weapons through the generic flow.
0x801D1928, function start — ShopMenuSellItemsMenu; sells consumables through the generic flow.
0x801D1968, function start — ShopMenuClearSellScreenState; clears sell-screen state and optional resources.
0x801D1B18, function start — ShopMenuSellModeMenuHandleSelectedOption; dispatches a sell category.
0x801D1CA4, function start — ShopMenuSellModeMenu; runs sell-category selection.
0x801D1F10, function start — ShopMenuFreeTransactionScreen; frees item-list windows, scrollbar, and cursor after a buy or sell transaction screen.
